,name,mass,fall,year,reclat,reclong
10262,Elephant Moraine 90249,8.3,Found,01/01/1990,-76.2821,156.44947
20243,Lewis Cliff 86336,8.3,Found,01/01/1986,-84.27384,161.68604
10775,Elephant Moraine 90759,8.3,Found,01/01/1990,-76.28251,156.47597
10421,Elephant Moraine 90408,8.3,Found,01/01/1990,-76.27716,156.42217
2957,Allan Hills A78217,8.3,Found,01/01/1978,-76.71667,159.66666999999998
34389,Queen Alexandra Range 97755,8.3,Found,01/01/1997,-84.0,168.0
44201,Yamato 981631,8.29,Found,01/01/1998,0.0,0.0
38949,Yamato 74521,8.29,Found,01/01/1974,0.0,35.66667
12218,Frontier Mountain 90091,8.29,Found,01/01/1991,-72.95666999999999,160.43166000000002
44029,Yamato 981175,8.28,Found,01/01/1998,0.0,0.0
45186,Yamato 983495,8.28,Found,01/01/1998,0.0,0.0
14396,Grove Mountains 022411,8.28,Found,01/01/2003,-72.77583,75.32472
44634,Yamato 982421,8.28,Found,01/01/1998,0.0,0.0
14719,Grove Mountains 023586,8.27,Found,01/01/2003,-72.98416999999999,75.24667
41285,Yamato 792565,8.27,Found,01/01/1979,-71.5,35.66667
2335,Allan Hills 88094,8.27,Found,01/01/1988,-76.71667,159.33333000000002
38711,Yamato 74285,8.26,Found,01/01/1974,-71.5,35.66667
44105,Yamato 981417,8.26,Found,01/01/1998,0.0,0.0
14962,Grove Mountains 051547,8.25,Found,01/01/2006,-72.93528,75.32194
39736,Yamato 790472,8.25,Found,01/01/1979,-71.5,35.66667
15524,Grove Mountains 053145,8.25,Found,01/01/2006,-72.77472,75.34
42111,Yamato 793455,8.25,Found,01/01/1979,-71.5,35.66667
12016,Frontier Mountain 03083,8.25,Found,01/01/2003,-72.99547,160.39372
45316,Yamato 983662,8.25,Found,01/01/1998,0.0,0.0
13672,Grove Mountains 020273,8.25,Found,01/01/2003,-72.98611,75.21389
14768,Grove Mountains 024061,8.24,Found,01/01/2003,-72.9819,75.2467
42045,Yamato 793388,8.24,Found,01/01/1979,-71.5,35.66667
11982,Frontier Mountain 03047,8.23,Found,01/01/2003,-72.95333000000001,160.48944
15783,Grove Mountains 054480,8.23,Found,01/01/2006,-72.91611,75.1003
45647,Yamato 984131,8.23,Found,01/01/1998,0.0,0.0
39857,Yamato 790599,8.22,Found,01/01/1979,-71.5,35.66667
14098,Grove Mountains 021946,8.21,Found,01/01/2003,-72.7731,75.34
45324,Yamato 983674,8.21,Found,01/01/1998,0.0,0.0
44535,Yamato 982262,8.21,Found,01/01/1998,0.0,0.0
32812,Queen Alexandra Range 93557,8.2,Found,01/01/1993,-84.0,168.0
12098,Frontier Mountain 84004,8.2,Found,01/01/1984,-72.95488,160.47328000000002
32513,Queen Alexandra Range 93258,8.2,Found,01/01/1993,-84.59139,162.24174
3257,Allan Hills A81168,8.2,Found,01/01/1981,-76.68278000000001,159.34722
19895,Lewis Cliff 85454,8.2,Found,01/01/1985,-84.2849,161.35001
34084,Queen Alexandra Range 97453,8.2,Found,01/01/1997,-84.0,168.0
1993,Allan Hills 84197,8.2,Found,01/01/1984,-76.75721999999999,158.90399
36379,Roosevelt County 087,8.2,Found,01/01/1977,34.06667,-103.51666999999999
2386,Allan Hills 94005,8.2,Found,01/01/1994,-76.71667,159.66666999999998
32671,Queen Alexandra Range 93417,8.2,Found,01/01/1993,-84.0,168.0
18995,LaPaz Icefield 10091,8.2,Found,01/01/2010,0.0,0.0
32813,Queen Alexandra Range 93558,8.2,Found,01/01/1993,-84.0,168.0
2478,Allan Hills A77039,8.2,Found,01/01/1977,-76.71667,159.66666999999998
20366,Lewis Cliff 86459,8.2,Found,01/01/1986,-84.27396,161.68193
39410,Yamato 790011,8.2,Found,01/01/1979,-71.5,35.66667
9783,Elephant Moraine 87632,8.2,Found,01/01/1987,-76.27461,156.5071
42483,Yamato 82023,8.2,Found,01/01/1982,-71.5,35.66667
31935,Pecora Escarpment 91449,8.2,Found,01/01/1991,-85.65992,-68.4523
2835,Allan Hills A78095,8.2,Found,01/01/1977,-76.71667,159.66666999999998
20072,Lewis Cliff 86159,8.2,Found,01/01/1986,-84.25755,161.34853
12535,Frontier Mountain 99027,8.2,Found,01/01/1999,-72.95583,160.435
32550,Queen Alexandra Range 93296,8.2,Found,01/01/1993,-84.0,168.0
25326,Miller Range 090247,8.2,Found,01/01/2009,0.0,0.0
12055,Frontier Mountain 09022,8.2,Found,01/01/2009,-72.95251999999999,160.48928
15121,Grove Mountains 051901,8.2,Found,01/01/2006,-72.7818,75.3187
21594,Lewis Cliff 93885,8.2,Found,01/01/1993,-84.24332,161.449
11148,Elephant Moraine 92136,8.2,Found,01/01/1992,-76.02664,156.02542
19841,Lewis Cliff 85399,8.2,Found,01/01/1985,-84.26916999999999,161.39696
34606,Queen Alexandra Range 97972,8.2,Found,01/01/1997,-84.0,168.0
31819,Pecora Escarpment 91333,8.2,Found,01/01/1991,-85.6767,-69.08035
2959,Allan Hills A78219,8.2,Found,01/01/1978,-76.71667,159.66666999999998
20312,Lewis Cliff 86404,8.2,Found,01/01/1986,-84.25469,161.40646
21573,Lewis Cliff 93864,8.2,Found,01/01/1993,-84.25964,161.36012
31775,Pecora Escarpment 91290,8.2,Found,01/01/1991,-85.67848000000001,-68.2535
25425,Miller Range 090347,8.2,Found,01/01/2009,0.0,0.0
2923,Allan Hills A78184,8.2,Found,01/01/1978,-76.71667,159.66666999999998
2182,Allan Hills 85120,8.2,Found,01/01/1985,-76.84749000000001,156.32356000000001
8657,Dominion Range 08212,8.2,Found,01/01/2008,0.0,0.0
21119,Lewis Cliff 88390,8.2,Found,01/01/1988,-84.23756999999999,161.44826
24003,Meteorite Hills 01310,8.2,Found,01/01/2001,-79.68333,159.75
37553,Shişr 120,8.2,Found,01/01/2007,18.25465,53.99446999999999
33743,Queen Alexandra Range 97112,8.2,Found,01/01/1997,-84.0,168.0
2915,Allan Hills A78176,8.2,Found,01/01/1978,-76.71667,159.66666999999998
17419,La Escondida,8.2,Found,01/01/1979,24.34167,-102.075
41843,Yamato 793184,8.19,Found,01/01/1979,-71.5,35.66667
41519,Yamato 792814,8.19,Found,01/01/1979,-71.5,35.66667
42865,Yamato 86097,8.19,Found,01/01/1986,-71.5,35.66667
45243,Yamato 983572,8.19,Found,01/01/1998,0.0,0.0
38977,Yamato 74549,8.19,Found,01/01/1974,0.0,35.66667
41917,Yamato 793258,8.19,Found,01/01/1979,-71.5,35.66667
39014,Yamato 74586,8.18,Found,01/01/1974,0.0,35.66667
11984,Frontier Mountain 03049,8.18,Found,01/01/2003,-72.95222,160.46639
42331,Yamato 794083,8.18,Found,01/01/1979,-71.5,35.66667
42727,Yamato 8417,8.18,Found,01/01/1984,-71.5,35.66667
40267,Yamato 791039,8.17,Found,01/01/1979,-71.5,35.66667
17577,LaPaz Icefield 02295,8.17,Found,01/01/2002,-86.36667,-70.0
39860,Yamato 790602,8.17,Found,01/01/1979,-71.5,35.66667
42827,Yamato 86059,8.17,Found,01/01/1986,-71.5,35.66667
40055,Yamato 790814,8.16,Found,01/01/1979,-71.5,35.66667
40799,Yamato 791598,8.16,Found,01/01/1979,-71.5,35.66667
38648,Yamato 74222,8.16,Found,01/01/1974,-71.5,35.66667
38663,Yamato 74237,8.16,Found,01/01/1974,-71.5,35.66667
2341,Allan Hills 88101,8.16,Found,01/01/1988,-76.71667,159.33333000000002
42614,Yamato 82155,8.15,Found,01/01/1982,-71.5,35.66667
15246,Grove Mountains 052263,8.15,Found,01/01/2006,-72.77611,75.33444
43080,Yamato 86312,8.15,Found,01/01/1986,-71.5,35.66667
44884,Yamato 983047,8.14,Found,01/01/1998,0.0,0.0
41460,Yamato 792755,8.14,Found,01/01/1979,-71.5,35.66667
43084,Yamato 86316,8.14,Found,01/01/1986,-71.5,35.66667
45475,Yamato 983858,8.14,Found,01/01/1998,0.0,0.0
15079,Grove Mountains 051797,8.14,Found,01/01/2006,-72.77889,75.33278
40767,Yamato 791565,8.13,Found,01/01/1979,-71.5,35.66667
40076,Yamato 790835,8.13,Found,01/01/1979,-71.5,35.66667
42572,Yamato 82113,8.13,Found,01/01/1982,-71.5,35.66667
42322,Yamato 794074,8.13,Found,01/01/1979,-71.5,35.66667
44625,Yamato 982403,8.13,Found,01/01/1998,0.0,0.0
39044,Yamato 74616,8.12,Found,01/01/1974,0.0,35.66667
45528,Yamato 983931,8.12,Found,01/01/1998,0.0,0.0
13555,Grove Mountains 020118,8.12,Found,01/01/2003,-72.97917,75.26583000000001
41069,Yamato 791877,8.12,Found,01/01/1979,-71.5,35.66667
42000,Yamato 793343,8.12,Found,01/01/1979,-71.5,35.66667
45210,Yamato 983524,8.11,Found,01/01/1998,0.0,0.0
11733,Forrest 025,8.11,Found,01/01/1992,-30.756,127.93717
33438,Queen Alexandra Range 94636,8.1,Found,01/01/1994,-84.0,168.0
12181,Frontier Mountain 90051,8.1,Found,01/01/1990,-72.95345999999999,160.52512
10733,Elephant Moraine 90717,8.1,Found,01/01/1990,-76.2727,156.44562
23911,Meteorite Hills 01218,8.1,Found,01/01/2001,-79.68333,159.75
32846,Queen Alexandra Range 93591,8.1,Found,01/01/1993,-84.0,168.0
33734,Queen Alexandra Range 97105,8.1,Found,01/01/1997,-84.0,168.0
9856,Elephant Moraine 87703,8.1,Found,01/01/1987,-76.18333,157.16666999999998
45593,Yamato 984032,8.1,Found,01/01/1998,0.0,0.0
10000,Elephant Moraine 87846,8.1,Found,01/01/1987,-76.05599000000001,156.06713
19799,Lewis Cliff 85356,8.1,Found,01/01/1985,-84.27445,161.41208999999998
39160,Yamato 75069,8.1,Found,01/01/1975,-71.5,35.66667
32653,Queen Alexandra Range 93399,8.1,Found,01/01/1993,-84.0,168.0
33847,Queen Alexandra Range 97214,8.1,Found,01/01/1997,-84.0,168.0
37584,Shişr 151,8.1,Found,01/01/2007,18.25423,53.99485
19985,Lewis Cliff 86071,8.1,Found,01/01/1986,-84.2737,161.69156999999998
14577,Grove Mountains 022919,8.1,Found,01/01/2003,-72.77472,75.32306
29475,Northwest Africa 5709,8.1,Found,,0.0,0.0
8286,Dhofar 972,8.1,Found,01/01/2004,19.385170000000002,54.83367
32472,Queen Alexandra Range 93217,8.1,Found,01/01/1993,-84.57932,162.61829
34000,Queen Alexandra Range 97367,8.1,Found,01/01/1997,-84.0,168.0
32845,Queen Alexandra Range 93590,8.1,Found,01/01/1993,-84.0,168.0
12537,Frontier Mountain 99029,8.1,Found,01/01/1999,-72.985,160.50333
31778,Pecora Escarpment 91293,8.1,Found,01/01/1991,-85.691,-68.96836
21121,Lewis Cliff 88392,8.1,Found,01/01/1988,-84.23689,161.43716
23786,Meteorite Hills 01092,8.1,Found,01/01/2001,-79.68333,159.75
10312,Elephant Moraine 90299,8.1,Found,01/01/1990,-76.27922,156.44325
23463,Meteorite Hills 00768,8.1,Found,01/01/2000,-79.68333,155.75
25657,Miller Range 090577,8.1,Found,01/01/2009,0.0,0.0
33852,Queen Alexandra Range 97219,8.1,Found,01/01/1997,-84.0,168.0
38628,Yamato 74202,8.1,Found,01/01/1974,-71.5,35.66667
2164,Allan Hills 85101,8.1,Found,01/01/1985,-76.86028,156.43726
38095,Tungsten Mountain 004,8.1,Found,01/01/2001,39.68444,-117.62021999999999
21188,Lewis Cliff 88462,8.1,Found,01/01/1988,-84.25012,161.38838
39384,Yamato 75293,8.1,Found,01/01/1975,-71.5,35.66667
33439,Queen Alexandra Range 94637,8.1,Found,01/01/1994,-84.0,168.0
21014,Lewis Cliff 88283,8.1,Found,01/01/1988,-84.23640999999999,161.45106
38429,Yamato 74004,8.1,Found,01/01/1974,-71.5,35.66667
25666,Miller Range 090586,8.1,Found,01/01/2009,0.0,0.0
45499,Yamato 983884,8.1,Found,01/01/1998,0.0,0.0
2396,Allan Hills 94015,8.1,Found,01/01/1994,-76.71667,159.66666999999998
21151,Lewis Cliff 88424,8.1,Found,01/01/1988,-84.24138,161.44118
34861,Queen Alexandra Range 99230,8.1,Found,01/01/1999,-84.0,168.0
13463,Grove Mountains 020024,8.09,Found,01/01/2002,-73.08389,75.20833
42664,Yamato 82205,8.09,Found,01/01/1982,-71.5,35.66667
40697,Yamato 791488,8.08,Found,01/01/1979,-71.5,35.66667
14669,Grove Mountains 023167,8.08,Found,01/01/2003,-72.77389000000001,75.33944
40660,Yamato 791451,8.07,Found,01/01/1979,-71.5,35.66667
38945,Yamato 74517,8.07,Found,01/01/1974,0.0,35.66667
42333,Yamato 794085,8.07,Found,01/01/1979,-71.5,35.66667
37044,Sayh al Uhaymir 137,8.07,Found,01/01/2001,21.071279999999998,57.10175
40326,Yamato 791101,8.07,Found,01/01/1979,-71.5,35.66667
40387,Yamato 791162,8.07,Found,01/01/1979,-71.5,35.66667
21946,MacAlpine Hills 02619,8.06,Found,01/01/2002,-84.21667,160.5
38643,Yamato 74217,8.06,Found,01/01/1974,-71.5,35.66667
44181,Yamato 981598,8.06,Found,01/01/1998,0.0,0.0
44857,Yamato 982985,8.06,Found,01/01/1998,0.0,0.0
44543,Yamato 982281,8.05,Found,01/01/1998,0.0,0.0
14567,Grove Mountains 022906,8.05,Found,01/01/2003,-72.775,75.31721999999999
40667,Yamato 791458,8.04,Found,01/01/1979,-71.5,35.66667
42428,Yamato 81072,8.04,Found,01/01/1981,-71.5,35.66667
40462,Yamato 791239,8.04,Found,01/01/1979,-71.5,35.66667
40075,Yamato 790834,8.04,Found,01/01/1979,-71.5,35.66667
41299,Yamato 792579,8.04,Found,01/01/1979,-71.5,35.66667
13939,Grove Mountains 021659,8.03,Found,01/01/2003,-72.77306,75.34583
40077,Yamato 790836,8.03,Found,01/01/1979,-71.5,35.66667
44520,Yamato 982238,8.02,Found,01/01/1998,0.0,0.0
13603,Grove Mountains 020166,8.02,Found,01/01/2003,-72.9775,75.26306
44092,Yamato 981366,8.02,Found,01/01/1998,0.0,0.0
45562,Yamato 983985,8.02,Found,01/01/1998,0.0,0.0
43101,Yamato 86333,8.02,Found,01/01/1986,-71.5,35.66667
39503,Yamato 790150,8.01,Found,01/01/1979,-71.5,35.66667
41918,Yamato 793259,8.01,Found,01/01/1979,-71.5,35.66667
40345,Yamato 791120,8.01,Found,01/01/1979,-71.5,35.66667
31926,Pecora Escarpment 91440,8.0,Found,01/01/1991,-85.67654,-69.03311
2129,Allan Hills 85066,8.0,Found,01/01/1985,-76.91131,156.5405
21452,Lewis Cliff 88730,8.0,Found,01/01/1988,-84.27165,161.36125
45098,Yamato 983369,8.0,Found,01/01/1998,0.0,0.0
26333,Naifa,8.0,Found,01/01/1932,19.933329999999998,51.21667
37779,Święcany,8.0,Found,01/01/2004,49.79139,21.25778
20755,Lewis Cliff 88023,8.0,Found,01/01/1988,-84.28333,161.08333000000002
3163,Allan Hills A81074,8.0,Found,01/01/1981,-76.69778000000001,159.3975
31181,Patuxent Range 10230,8.0,Found,01/01/2010,0.0,0.0
26275,Muckera 009,8.0,Found,01/01/1991,-30.366670000000003,130.08333000000002
24592,Miller Range 07217,8.0,Found,01/01/2007,0.0,0.0
33455,Queen Alexandra Range 94652,8.0,Found,01/01/1994,-84.0,168.0
19896,Lewis Cliff 85455,8.0,Found,01/01/1985,-84.27765,161.4036
20559,Lewis Cliff 87112,8.0,Found,01/01/1987,-84.25469,161.4102
2391,Allan Hills 94010,8.0,Found,01/01/1994,-76.71667,159.66666999999998
20424,Lewis Cliff 86519,8.0,Found,01/01/1986,-84.2476,161.44308
37222,Sayh al Uhaymir 317,8.0,Found,01/01/2004,20.995,57.32666999999999
33319,Queen Alexandra Range 94516,8.0,Found,01/01/1994,-84.0,168.0
26387,Nochtuisk,8.0,Found,01/01/1876,59.98333,117.58333
23961,Meteorite Hills 01268,8.0,Found,01/01/2001,-79.68333,159.75
35941,Reckling Peak A80224,8.0,Found,01/01/1980,-76.20614,158.50694
20536,Lewis Cliff 87086,8.0,Found,01/01/1987,-84.25428000000001,161.38454
33716,Queen Alexandra Range 971033,8.0,Found,01/01/1997,-84.0,168.0
2537,Allan Hills A77098,8.0,Found,01/01/1977,-76.71667,159.66666999999998
16953,Jiddat al Harasis 490,8.0,Found,01/01/2008,19.97683,56.411080000000005
12975,Graves Nunataks 98171,8.0,Found,01/01/1998,-86.71667,-141.5
6464,Dar al Gani 693,8.0,Found,01/01/1999,27.08333,16.366670000000003
10316,Elephant Moraine 90303,8.0,Found,01/01/1990,-76.26602,156.45993
6671,Dar al Gani 900,8.0,Found,01/01/1998,27.08333,16.05
33320,Queen Alexandra Range 94517,8.0,Found,01/01/1994,-84.0,168.0
20801,Lewis Cliff 88068,8.0,Found,01/01/1988,-84.24499,161.41825
1822,Allan Hills 84027,8.0,Found,01/01/1984,-76.90111,156.78436000000002
24910,Miller Range 07539,8.0,Found,01/01/2007,0.0,0.0
11789,Frontier Mountain 01025,8.0,Found,01/01/2001,-72.98889,160.40611
35859,Reckling Peak 92402,8.0,Found,01/01/1992,-76.24205,158.1622
8233,Dhofar 915,8.0,Found,01/01/2003,19.205,54.526669999999996
14100,Grove Mountains 021948,8.0,Found,01/01/2003,-72.77305600000001,75.340556
31913,Pecora Escarpment 91427,8.0,Found,01/01/1991,-85.69206,-69.08598
8798,Dominion Range 08355,8.0,Found,01/01/2008,0.0,0.0
21457,Lewis Cliff 88735,8.0,Found,01/01/1988,-84.23238,161.55301
25393,Miller Range 090316,8.0,Found,01/01/2009,0.0,0.0
2747,Allan Hills A78006,8.0,Found,01/01/1978,-76.71667,159.66666999999998
21251,Lewis Cliff 88527,8.0,Found,01/01/1988,-84.24746999999999,161.3751
39680,Yamato 790408,7.99,Found,01/01/1979,-71.5,35.66667
39765,Yamato 790504,7.99,Found,01/01/1979,-71.5,35.66667
42582,Yamato 82123,7.99,Found,01/01/1982,-71.5,35.66667
44355,Yamato 981993,7.98,Found,01/01/1998,0.0,0.0
38680,Yamato 74254,7.97,Found,01/01/1974,-71.5,35.66667
39737,Yamato 790473,7.96,Found,01/01/1979,-71.5,35.66667
38937,Yamato 74509,7.96,Found,01/01/1974,0.0,35.66667
39007,Yamato 74579,7.96,Found,01/01/1974,0.0,35.66667
44247,Yamato 981734,7.96,Found,01/01/1998,0.0,0.0
2827,Allan Hills A78087,7.95,Found,01/01/1977,-76.71667,159.66666999999998
4858,Asuka 881983,7.95,Found,01/01/1988,-72.0,26.0
39872,Yamato 790614,7.95,Found,01/01/1979,-71.5,35.66667
44801,Yamato 982855,7.95,Found,01/01/1998,0.0,0.0
42057,Yamato 793400,7.95,Found,01/01/1979,-71.5,35.66667
42790,Yamato 86021,7.95,Found,01/01/1986,-71.5,35.66667
45540,Yamato 983946,7.94,Found,01/01/1998,0.0,0.0
22027,MacAlpine Hills 02707,7.94,Found,01/01/2002,-84.21667,160.5
41593,Yamato 792932,7.94,Found,01/01/1979,-71.5,35.66667
43127,Yamato 86359,7.94,Found,01/01/1986,-71.5,35.66667
42963,Yamato 86195,7.94,Found,01/01/1986,-71.5,35.66667
38636,Yamato 74210,7.93,Found,01/01/1974,-71.5,35.66667
14569,Grove Mountains 022908,7.93,Found,01/01/2003,-72.775,75.317778
40463,Yamato 791240,7.92,Found,01/01/1979,-71.5,35.66667
44424,Yamato 982111,7.92,Found,01/01/1998,0.0,0.0
2858,Allan Hills A78118,7.92,Found,01/01/1977,-76.71667,159.66666999999998
44121,Yamato 981460,7.92,Found,01/01/1998,0.0,0.0
41493,Yamato 792788,7.91,Found,01/01/1979,-71.5,35.66667
45404,Yamato 983779,7.91,Found,01/01/1998,0.0,0.0
13509,Grove Mountains 020070,7.91,Found,01/01/2003,-72.99916999999999,75.20278
45624,Yamato 984079,7.91,Found,01/01/1998,0.0,0.0
34910,Queen Alexandra Range 99278,7.9,Found,01/01/1999,-84.0,168.0
25379,Miller Range 090302,7.9,Found,01/01/2009,0.0,0.0
20960,Lewis Cliff 88227,7.9,Found,01/01/1988,-84.23496,161.46341999999999
20776,Lewis Cliff 88044,7.9,Found,01/01/1988,-84.24712,161.45428
25522,Miller Range 090443,7.9,Found,01/01/2009,0.0,0.0
35154,Queen Alexandra Range 99527,7.9,Found,01/01/1999,-84.0,168.0
10748,Elephant Moraine 90732,7.9,Found,01/01/1990,-76.2918,156.38742
11514,Elephant Moraine 96309,7.9,Found,01/01/1996,-76.18333,157.16666999999998
20816,Lewis Cliff 88083,7.9,Found,01/01/1988,-84.24513,161.405
36347,Roosevelt County 055,7.9,Found,01/01/1971,34.3,-103.43333
2581,Allan Hills A77144,7.9,Found,01/01/1977,-76.71667,159.66666999999998
12405,Frontier Mountain 95004,7.9,Found,01/01/1996,-72.95167,160.46583
21419,Lewis Cliff 88697,7.9,Found,01/01/1988,-84.27176999999999,161.40183000000002
44316,Yamato 981934,7.9,Found,01/01/1998,0.0,0.0
2919,Allan Hills A78180,7.9,Found,01/01/1978,-76.71667,159.66666999999998
10449,Elephant Moraine 90436,7.9,Found,01/01/1990,-76.27793,156.45494
39080,Yamato 74652,7.9,Found,01/01/1974,-71.5,35.66667
25655,Miller Range 090575,7.9,Found,01/01/2009,0.0,0.0
34055,Queen Alexandra Range 97424,7.9,Found,01/01/1997,-84.0,168.0
10885,Elephant Moraine 90867,7.9,Found,01/01/1990,-76.2699,156.50558999999998
5250,Buckley Island 10953,7.9,Found,01/01/2010,0.0,0.0
1827,Allan Hills 84032,7.9,Found,01/01/1984,-77.0394,157.07168000000001
35045,Queen Alexandra Range 99416,7.9,Found,01/01/1999,-84.0,168.0
33313,Queen Alexandra Range 94510,7.9,Found,01/01/1994,-84.0,168.0
33314,Queen Alexandra Range 94511,7.9,Found,01/01/1994,-84.0,168.0
20585,Lewis Cliff 87141,7.9,Found,01/01/1987,-84.35573000000001,161.3572
32650,Queen Alexandra Range 93396,7.9,Found,01/01/1993,-84.0,168.0
25341,Miller Range 090263,7.9,Found,01/01/2009,0.0,0.0
39398,Yamato 75307,7.9,Found,01/01/1975,-71.5,35.66667
25354,Miller Range 090276,7.9,Found,01/01/2009,0.0,0.0
21401,Lewis Cliff 88679,7.9,Found,01/01/1988,-84.27597,161.40691
10043,Elephant Moraine 90029,7.9,Found,01/01/1990,-76.27386,156.37451000000001
10525,Elephant Moraine 90511,7.9,Found,01/01/1990,-76.28685,156.43409
41603,Yamato 792942,7.9,Found,01/01/1979,-71.5,35.66667
23883,Meteorite Hills 01190,7.9,Found,01/01/2001,-79.68333,159.75
1986,Allan Hills 84190,7.9,Found,01/01/1984,-76.68361,159.33783
23548,Meteorite Hills 00853,7.9,Found,01/01/2000,-79.68333,159.75
42805,Yamato 86037,7.9,Found,01/01/1986,-71.5,35.66667
42733,Yamato 8423,7.9,Found,01/01/1984,-71.5,35.66667
21106,Lewis Cliff 88376,7.9,Found,01/01/1988,-84.23754,161.46153999999999
40854,Yamato 791653,7.89,Found,01/01/1979,-71.5,35.66667
40403,Yamato 791179,7.89,Found,01/01/1979,-71.5,35.66667
45630,Yamato 984092,7.89,Found,01/01/1998,0.0,0.0
44478,Yamato 982190,7.89,Found,01/01/1998,0.0,0.0
23601,Meteorite Hills 00906,7.89,Found,01/01/2000,-79.68333,155.75
44402,Yamato 982077,7.88,Found,01/01/1998,0.0,0.0
40394,Yamato 791169,7.88,Found,01/01/1979,-71.5,35.66667
14099,Grove Mountains 021947,7.87,Found,01/01/2003,-72.77305600000001,75.340278
44195,Yamato 981621,7.87,Found,01/01/1998,0.0,0.0
17584,LaPaz Icefield 02302,7.86,Found,01/01/2002,-86.36667,-70.0
45383,Yamato 983755,7.86,Found,01/01/1998,0.0,0.0
32118,Queen Alexandra Range 02143,7.86,Found,01/01/2002,-84.0,168.0
41567,Yamato 792904,7.86,Found,01/01/1979,-71.5,35.66667
15909,Grove Mountains 99003,7.86,Found,01/01/2000,-73.08333,75.2
41549,Yamato 792872,7.85,Found,01/01/1979,-71.5,35.66667
42413,Yamato 81057,7.85,Found,01/01/1981,-71.5,35.66667
38773,Yamato 74347,7.85,Found,01/01/1974,-71.5,35.66667
39010,Yamato 74582,7.85,Found,01/01/1974,0.0,35.66667
2958,Allan Hills A78218,7.85,Found,01/01/1977,-76.71667,159.66666999999998
45337,Yamato 983690,7.85,Found,01/01/1998,0.0,0.0
39876,Yamato 790618,7.85,Found,01/01/1979,-71.5,35.66667
8193,Dhofar 832,7.84,Found,01/01/2001,19.0504,54.4906
39270,Yamato 75179,7.84,Found,01/01/1975,-71.5,35.66667
14299,Grove Mountains 022234,7.84,Found,01/01/2003,-72.778611,75.315278
42095,Yamato 793439,7.83,Found,01/01/1979,-71.5,35.66667
44173,Yamato 981585,7.83,Found,01/01/1998,0.0,0.0
44477,Yamato 982189,7.83,Found,01/01/1998,0.0,0.0
39707,Yamato 790436,7.83,Found,01/01/1979,-71.5,35.66667
38456,Yamato 74030,7.82,Found,01/01/1974,-71.5,35.66667
38674,Yamato 74248,7.82,Found,01/01/1974,-71.5,35.66667
38988,Yamato 74560,7.82,Found,01/01/1974,0.0,35.66667
33133,Queen Alexandra Range 94328,7.8,Found,01/01/1994,-84.0,168.0
34752,Queen Alexandra Range 99120,7.8,Found,01/01/1999,-84.0,168.0
23650,Meteorite Hills 00955,7.8,Found,01/01/2000,-79.68333,159.75
33952,Queen Alexandra Range 97318,7.8,Found,01/01/1997,-84.0,168.0
34412,Queen Alexandra Range 97778,7.8,Found,01/01/1997,-84.0,168.0
32132,Queen Alexandra Range 02157,7.8,Found,01/01/2002,-84.0,168.0
